Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
"Très complet, pédagogie top et bons intervenants","Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Très intéressant mais très théorique à mon gout,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Cours intéressant pour des bases sur le sujet,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Le contenu du cours est très pertinent.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Le contenu est pratique et applicable.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
manque des exemple d'animation pr,"Apr 05, 2020",reuissir-le-changement,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
"Super module, très enrichissant","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,CO,1CP
"Revoir la semaine 5 trop ""lue""","Apr 05, 2020",reuissir-le-changement,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,CO,1CP
Riche en enseignement,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Très intéressant !!!,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Bon cours généraliste,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
clair et concis,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
très bon cours,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Excellent ! Les intervenants sont captivants et le contenu de très bonne qualité ! J'y ai trouvé tout ce dont j'avais besoin et même bien plus. Je recommande vivement !!,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Très complet en peu de temps,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Cours détaillé et poussé. Moi qui n'aime habituellement pas les historiques / des théories... j'ai trouvé toute cette partie très éclairante. Porteur de techniques mais aussi et surtout du sens.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Cours très intéressant,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"C'est super, la formation peut s'adapter à tout type de projet de changement, pas seulement au niveau des entreprises mais à d'autres secteurs du développement","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,CO,1CP
Excellent cours; très bine donné même si certaines parties sont plus théoriques. J'aurai aimé avoir possibilité d'accès à certains outils ainsi qu'a une vision d'ensemble des phase du changement; des outils dans chaque phase. Le module Leadership ne me semble pas adapté par contre,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Cours complet. Cependant, il faut bien s'accrocher et ne pas hésiter à lire beaucoup pour approfondir les informations données. Le mooc passe tout seul et les professionnels savent être captivants","Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Cours extrêmement facile à suivre avec ces vidéos courtes et ses quizz rapides qui permettent d'assimiler rapidement et aisément les notions clés de la conduite du changement.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Très intéressant sur le fond. Quelques suggestions d'amélioration : donner des exemples de situation pour passer de la théorie à la réalisation. Quizz sur des cas,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Parfait pour comprendre les fondamentaux et surtout les mettre en pratique. Merci à l'ESSEC,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Très bonne approche pour une introduction aux mécanismes du changement,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Clair, Concis","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Réussir le changement et un MOOC très constructif a pour objectif d'enseigner la culture du changement ainsi sa réussite, le Monde est en changement permanent ce qui oblige l'Homme à être prêt à toute situation de changement. ce cours met le point sur le plan de communication, de formation, d'accompagnement et le pilotage de la conduite du changement comme élément clés a la réussite du changement Je tiens à remercier tous les professeurs intervenants dans ce MOOC Jean-Marie PERETTI David AUTISSIERIsabelle VANDANGEON-DERUMEZJean-Michel MOUTOTESSEC BUSINESS SCHOOL","Apr 05, 2020",reuissir-le-changement,P,A,NE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
"Un cours extrêmement bien structuré, clair. Mais le plus important est que ce cours donne des outils concrets et une méthodologie claire qui peuvent être utilisés directement avant même d'avoir terminé le MOOC et ceci sur toutes les phase du changement. C'est un MOOC de grande qualité, vraiment je recommande à tous les managers. Même sans avoir des notions au préalable, on quitte ce cours avec quelque chose en main et on a juste envie d’approfondir!","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"J'ai suivi le cours afin de ""remettre en ordre"" les concepts que je connaissais autours de la conduite du changement, et l'objectif est atteint. Les modules sont bien organisés avec une approche pensée pour être expérimentée sur le terrain. L'ensemble reste néanmoins une ""introduction"" qui méritera d'être approfondie par la suite, et particulièrement d'être expérimentée dans le monde réel pour mettre à l'épreuve les différents concepts et se les approprier.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"En tant que néophyte en matière de conduite du changement, j'ai découvert des concepts et des théories intéressants/ Même si la plupart des concepts sont finalement assez logiques, il est intéressant d'avoir des infos sur la façon de mener à bien un changement, quelle qu'en soit sa nature. Ce cours m'a intéressé et je pense que je vais approfondir certains concepts pour pouvoir mettre en pratique cette formation ds mon quotidien, à mon modeste niveau !","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Une excellente première couche théorique.Autissier est un remarquable pédagogue : complet, synthétique, donne du sens, reformule en fin d'intervention... Qui plus est, il s'améliore au fil des vidéos :-).Pour quelqu'un qui a vécu des tonnes de changements , ce mooc a le mérite de bien formaliser et ordonner des notions restées jusqu'à là au stade de l'intuition.Ca donne envie d'aller plus loin. Bravo et merci.","Apr 05, 2020",reuissir-le-changement,P,A,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,J,CO,1CP
"Le contenu du cours est très intéressant et me permet en tant que coach agile de mettre en œuvre certains outils dans l'immédiat. Cela permet aussi de prendre de la hauteur et de la stratégie dans la conduite du changement, élément souvent absent dans les entreprises. ","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Le seul hic ce sont les quizz trop faciles par moment et qui ne permettent pas de valider la bonne compréhension du cours.,"Apr 05, 2020",reuissir-le-changement,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
"vraiment j'ai appris plusieurs choses concernant le concept du changement et comment le faire a travers des outils et des mécanismes , outre, des étapes et les maniérés de gérer le changement d'une façon professionnelle , effectivement ce cours m'a donne un coût de main de savoir la structure d'un projet si on savait comment réussir le changement pour atteindre les cibles d'un projet","Apr 05, 2020",reuissir-le-changement,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J,CO,1CP
"Cours très intéressant et dense en notions fondamentales. J’ai apprécié la diversité des intervenants et les quelques supports pédagogiques illustrant les propos. Ces notions me paraissent désormais essentielles à prendre en compte lors de projet de changement. L’application concrète en entreprise nécessitera plus d’approfondissement, mais toutes les clefs sont là.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
J'ai appris plein de choses qui vont me servir très vite dans mon travail. J'avais déjà plusieurs éléments en tête par mes expériences professionnelles que j'ai pu approfondir et théoriser par des références historiques et sociologiques. Mention spéciale pour David Autissier qui trouve toujours de bons exemples pour faire passer une idée rapidement et simplement !,"Apr 05, 2020",reuissir-le-changement,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
"Un tour d'horizon suffisamment large pour initier la conduite au changement dans l'entreprise. On en ressort avec des notions fondamentales, des outils, des méthodes... Il reste encore beaucoup de choses à découvrir et à expérimenter à l'aide d'ouvrages et de fiches pratiques. Mais l'essentiel est que l'appétence à la réussite du changement est initiée.","Apr 05, 2020",reuissir-le-changement,NE,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,CO,1CP
"Une approche complète et pragmatique de la conduite du changement. Ayant eu à plusieurs reprises à piloter le changement en qualité de dirigeant d'entreprise, ce cours m'a permis de rationaliser la conduite du changement et de mettre en lumière les points sur lesquels j'ai rencontré des difficultés avec des leviers d'action pour les prochains sujets.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Cours très intéressant permettant de poser les fondamentaux de la conduite du changement et de la transformation. Ce cours m'a permis de mettre en parallèle de mon expérience de gestion de projets, la théorie et la méthode. A conseiller à tous ceux qui font du changement sans avoir eu la possibilité de s'initier à ces connaissances de base.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
"Merci aux organisateurs, aux formateurs et à mes collègues étudiants. J'ai trouvé le MOOC très intéressant tant dans son contenu que par l'approche pédagogique des différents intervenants. Il donne des outils très pratiques pour préparer, mettre en œuvre, suivre et évaluer un projet de changement organisationnel. Merci. Dramane","Apr 05, 2020",reuissir-le-changement,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,J,CO,1CP
"De mon point de vue, le cours est parfaitement conçu tant sur le plan de la forme et du fond. Il est très accessible et ""pratico pratique"". Il donne à la fois des notions théoriques et opérationnelles. Je le recommande sans hésitation. Je partage le fait que cette compétence doit être maîtrisée par tous les managers.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Je suis pleinement satisfait du cours. Elle m'as permis d'avoir une idée plus approfondie sur le changement et la manière de l'accomplir, avec ces nombreux leviers et ateliers, le fait de prendre le soin de bien détaillé chaque leviers et chaque manière de faire rend le cour plus captivant. Une fois de plus merci.","Apr 05, 2020",reuissir-le-changement,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
"Une formation complète et adaptée aux professionnels comme aux stagiaires souhaitant connaitre les  fondamentaux de la conduite du changement et acquérir des outils. Un atelier d'exploration pour les initiés qui pourrait être utilement annexé de cas pratiques, de retours d'expérience et d'exercices corrigés.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Excellent ! Je retrouve ce que j'ai vécu durant 2 ans chez un client (je suis consultant). Je comprends mieux les points qui ont moins bien fonctionné durant cette mission maintenant que j'ai suivi ce cours. Très pédagogue ! Cela donne envie de passer la certification proposée. Reste le coût à absorber. Merci !,"Apr 05, 2020",reuissir-le-changement,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
Un cours très bien pour quelqu'un qui veut comprendre les évolutions des théories du changement. C'est un cours magistral mais les enseignants essaient de mettre des exemples. Par contre je ne suis pas certaine que ça satisferait quelqu'un qui veut apprendre à conduire le changement et qui n'a jamais pratiqué.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Très bon MOOC. La pédagogie et le contenu m'ont permis de découvrir les bases de la Réussite du Changement. La gestion du temps pour suivre le MOOC a été facile car le temps annoncé est respecté pour sa réalisation. J'applique les techniques acquises dans ma vie professionnelle. Merci à toute l'équipe.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Formation très intéressante, avec autant de théorie que d'outils opérationnels. Les connaissances que j'ai acquis grâce a cette certification me seront utile dans mon environnement professionnel. Je recommande cette formation à toute personne souhaitant se former sur la conduite du changement.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Merci pour ce cours qui m'a permis de connaître et comprendre le changement. Je me rends compte que notre environnement a un besoin crucial de changement , et je découvre maintenant beaucoup de résistants autour de moi .Grâce à ce cours , je sais désormais comment procéder . Merci COURSERA","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Le programme est parfait. Le temps de travail à consacrer chaque semaine est bien équilibré. Les cours sont bien structurés et étayés par des exemples concrets. Cette formation est très intéressante et peut même être utile hors contexte professionnel. Je la recommande fortement.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
"Un cours, avec des intervenants de qualité, qui a complètement répondu à mes attentes. ","Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,CO,1CP
"Seul petit bémol, des interventions (M. Moutot et M. Autissier) qui furent coupées brutalement, à la fin, faute de temps. Un recalibrage est peut-être à refaire. Un grand merci pour ce MOOC.","Apr 05, 2020",reuissir-le-changement,N,A,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,J,CO,1CP
Je le recommande à tous. Cela permet de se mettre en position méta et appréhender les situations conflictuelles et comment en sortir : identifier les résistances. L'approche est vulgarisée et les concepts importants sont abordés de différentes manières au cours des vidéos.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Excellent cours de par la qualité des intervenants, la clarté des explications, l'orientation du contenu de la formation. Je recommande vivement à toute personne qui souhaite ne serais-ce que de comprendre l'environnement de son organisation, son évolution et sa position","Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Excellent cours, cela m'a appris énormément de choses abstraites et complexes pour moi au départ de façon très simple et fluide! Je vous remercie de cette expérience et espère pourvoir suivre d'autres MOOC mise en place par vous même! Je recommande grandement ce MOOC !","Apr 05, 2020",reuissir-le-changement,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
"Ce cours s'adapte très bien aux problèmes de ce nouveau monde en croissante quête de ce qui est nouveau. En effet, l'innovation seule permet d'être à la hauteur des attentes. D'où savoir sur comment réussir le changement devient une nécessité, voire une obligation.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Ce cours est complet.Il trace les notions nécessaires pour aborder correctement le changement en entreprise . Il est possible d'extrapoler cette méthode à une multitude de secteurs. Les piliers Kart Lewing, Ulrich sont cité. Ce MOOC est à la porté de tous.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Etudiante en alternance au sein d'une organisation qui fait face à de nombreux changements, ce cours m'a permis de comprendre énormément de choses et à mieux appréhender les difficultés rencontrées. Intervenants et contenu de qualité, bien structuré. Merci.","Apr 05, 2020",reuissir-le-changement,P,A,NE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,J,CO,1CP
"Excellent cours avec une approche équilibrée tant au niveau de la couverture qu'au niveau d’approfondissement des thèmes. Par moment, on aimerait que ça aille un peu plus loin mais cela peut faire l'objet d'un cours plus avancé. Félicitations à l'équipe !","Apr 05, 2020",reuissir-le-changement,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
"Merci pour ce MOOC tellement enrichissant et passionnant . Les cours et propositions de documents, sont parfaitement alignés avec les besoins dans l'entreprise et une utilisation terrain. Les idées sont stimulées et l'envie de ""convaincre"" renforcée.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Une excellente synthèse des théories de la conduite du changement qui viennent compléter les livres de Mrs Moutot & Autissier que j'apprécie particulièrement, et éclairer le livre de Kotter dont la traduction française me déçoit un peu. Bravo à ce Mooc","Apr 05, 2020",reuissir-le-changement,P,A,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
L'ensemble du cours est de grande qualité. Il brosse un portrait à 360° du sujet du changement. Ce cours m'a apporté une meilleur compréhension de l'étendue à couvrir pour réaliser avec succès un changement. Je recommande à tous de suivre ce cours.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Ce cours permet d'aborder la conduite du changement sur l'aspect théorique et pratique. Il y fait référence à des études menées sur le sujet et donne des outils permettant de réussir les projets.Il ne reste plus qu'à passer aux cas pratiques!,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"Modules brillamment présentés par de experts en la matière. Avec les ressources complémentaires de taille, qui tranche avec ce que nous voyons sous les tropiques. Merci pour toute cette générosité. vivement un autre type de module. bravo!!!!","Apr 05, 2020",reuissir-le-changement,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,CO,1CP
Cours très complet sur la conduite du changement avec une bonne partie théorique et quelques éléments concrets sur la mise en place en entreprise. Je le recommande pour tous les porteurs de projets et les dirigeants d'entreprise.,"Apr 05, 2020",reuissir-le-changement,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
Belle balade dans les différentes évolutions de la conduite du changement UN outillage utilisable en situation (je pense et repense souvent aux indicateurs ICAP et à leur évolution dans le temps lors des phases de changement),"Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CP
"je trouve le cours très intéressant, d'ailleurs c'est ce qui m'a donné le gout de continuer et j'ai maintenant validé l'ensemble des devoirs. Mais j'ai pas encore été contacté pour mon certificat. Comment je pourrai l'avoir?","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Outre la maîtrise des fondamentaux d'un changement dans une organisation, il permet d envisager une possibilité de reconversion dans le domaine du consulting. Vraiment intéressant. Merci à toute l équipe et à la prochaine.","Apr 05, 2020",reuissir-le-changement,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,CO,1CP
